,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,trojan
4672,0.271194477,0.003381105,0.253882054,0.146111734,0.174152696,0.346881474,0.128397124,0.089586583,0.159513067,0.009524124,0.333322285,0.014895544,0.13828751,0.290080365,0.127178333,0.25443402,0
4673,0.027593093,0.0003678,0.265204665,0.123680376,0.176319793,0.322458677,0.150494801,0.304845839,0.16629392,0.010533927,0.351214503,0.021436651,0.023256757,0.235629976,0.194470693,0.25443402,0
4674,0.2736801,0.000823097,0.261851053,0.081069133,0.199994788,0.336419756,0.126234891,0.089213062,0.16629392,0.010081805,0.337142635,0.025495052,0.13828751,0.22958264,0.110519996,0.25443402,0
4675,0.051395455,0.010133067,0.031208014,0.037594821,0.001215074,0.00765277,0.089010512,0.0,0.009227671,0.014448213,0.025188554,0.018422465,0.00550031,0.072152591,0.0,0.022629187,0
4676,0.030784827,0.009783506,0.028022826,0.031729889,0.001885272,0.00519128,0.086885554,0.0,0.045940931,0.068320049,0.025188554,0.006673407,0.019943316,0.056581567,0.01824615,0.045912561,0
4677,0.2736801,0.00545652,0.283142727,0.112797458,0.185556928,0.6701968,0.165458924,0.093942509,0.16629392,0.010605846,0.354952006,0.020014526,0.131556928,0.248875897,0.11957569,0.25443402,0
4678,0.267138152,0.0,0.272259707,0.116860511,0.211649079,0.311536954,0.157903583,0.087416508,0.16629392,0.010354442,0.293239965,0.016977284,0.13828751,0.259033163,0.127917624,0.25443402,0
4679,0.060326282,0.002067075,0.041785415,0.021615325,0.087878811,0.007192925,0.569633759,0.0,0.014792642,0.007321937,0.086317659,0.013505545,0.020546094,0.043090654,0.002856394,0.0,0
4680,0.024586907,0.000699337,0.045104971,0.127694465,0.204440479,0.6701968,0.288542716,0.008406747,0.16629392,0.003320697,0.027930361,0.024622188,0.020774105,0.4972568,0.015587992,0.037771244,0
4681,0.011613244,0.0,0.022652735,0.032906625,0.005911395,0.00519128,0.018854575,0.002583838,0.004644623,0.00853039,0.025188554,0.011969577,0.015284196,0.243257334,0.112440039,0.032314489,0
4682,0.024192162,0.004350085,0.007652132,0.0,0.0,0.060333873,0.029308292,0.0,0.004644623,0.028374989,0.037688078,0.004901581,0.019546534,0.073806063,0.01477756,0.005346114,0
4683,0.005317338,0.002410194,0.007652132,0.008717024,0.023849393,0.014408511,0.055505014,0.034658118,0.016089212,0.016882008,0.039904373,0.01488037,0.014406212,0.036316623,0.01867866,0.0,0
4684,0.0,0.009510579,0.007652132,0.028677815,0.018954835,0.00519128,0.022036988,0.0,0.012842322,0.025123619,0.025188554,0.011717914,0.021657809,0.025239793,0.004361359,0.0,0
4685,0.024612151,0.003560849,0.237880779,0.1659337,0.208992567,0.6701968,0.14979016,0.080009355,0.147308238,0.00425037,0.334616752,0.026287428,0.004136629,0.26145755,0.232885271,0.023119564,0
4686,0.006144162,0.009456223,0.008216755,0.014851861,0.002253449,0.057570043,0.018854575,0.0,0.026266185,0.032375504,0.025188554,0.010534321,0.008652857,0.053383077,0.01061356,0.023555596,0
4687,0.046602595,0.011463905,0.044285649,0.030050345,0.05593187,0.00519128,0.088630902,0.0,0.01565288,0.059710497,0.025188554,0.001122499,0.0,0.4972568,0.0,0.03212062,1
4688,0.017340446,0.000262168,0.00867641,0.029331653,0.002885641,0.034194417,0.025202506,0.028341181,0.039045322,0.00086698,0.025188554,0.025027959,0.001843883,0.093768603,0.015442278,0.000336253,0
4689,0.0,0.007554369,0.01232619,0.014387579,0.004788038,0.050357667,0.022728001,0.263610693,0.02154246,0.029475987,0.025188554,0.019245017,0.004399134,0.052734097,0.008040072,0.008513309,1
4690,0.022138691,0.001074396,0.033358164,0.029567654,0.074778326,0.011061336,0.46356366,0.017322951,0.019527647,0.005082004,0.025188554,0.017356138,0.012976276,0.262197379,0.0,0.0,0
4691,0.022299086,0.0,0.022289964,0.031821401,0.029922964,0.026024905,0.018854575,0.0,0.012733613,0.004588017,0.025188554,0.024999858,0.021437837,0.049152858,0.000829264,0.003207142,0
4692,0.012945332,0.0,0.007652132,0.010871038,0.0,0.043134655,0.045965586,0.010701315,0.018498261,0.06227175,0.025188554,0.015552572,0.010726838,0.046316166,0.001004312,0.000366546,1
4693,0.2736801,0.0,0.245853006,0.126519228,0.223493921,0.305666661,0.17291079,0.089624799,0.154078089,0.004183533,0.330357857,0.033364289,0.13828751,0.2532549,0.119378125,0.25443402,0
4694,0.0,0.004664071,0.007652132,0.019012966,0.025548161,0.00519128,0.018854575,0.0,0.018748737,0.074171042,0.025188554,0.002268675,0.004428894,0.035788554,0.0,0.011585063,0
4695,0.2736801,0.0,0.279447834,0.151202008,0.186328486,0.326534591,0.154373411,0.080201333,0.16629392,0.004413711,0.353723713,0.020281355,0.13828751,0.265558158,0.121885108,0.25443402,0
4696,0.2736801,0.0,0.245369621,0.103311119,0.187477354,0.317481675,0.152198723,0.07645265,0.164053917,0.008666201,0.363985873,0.026255409,0.13828751,0.261878435,0.111443326,0.244419082,0
4697,0.02708741,0.004086835,0.044773921,0.03052485,0.040922075,0.044901055,0.047223517,0.0,0.019079446,0.014394277,0.136904334,0.016886149,0.022718576,0.077408784,0.035674655,0.005698046,0
4698,0.041214174,0.009280304,0.048371879,0.02912608,0.01225515,0.021581711,0.084301824,0.354001923,0.022881089,0.006114322,0.025188554,0.012309414,0.016063691,0.4972568,0.0,0.0,0
4699,0.052581295,0.002066773,0.056992223,0.019970638,0.028389762,0.00519128,0.550520039,0.011482452,0.018857907,0.0292263,0.053554048,0.018188261,0.021866905,0.06469822,0.0,0.029349329,0
4700,0.2736801,0.003575804,0.295637932,0.137546275,0.190091493,0.329411298,0.162381778,0.067494184,0.165865679,0.010379144,0.283843734,0.029844659,0.13828751,0.241712035,0.097148296,0.232516462,0
4701,0.014863391,0.0,0.029134735,0.11797269,0.063650999,0.304815826,0.071558225,0.020044251,0.005961228,0.011407253,0.334114838,0.017293471,0.01945305,0.048997898,0.113158921,0.0,0
4702,0.272623543,0.0,0.307458693,0.139796824,0.020438793,0.323482125,0.133599895,0.077091453,0.16629392,0.010112057,0.351673899,0.021888335,0.132783527,0.24761195,0.117537823,0.25443402,0
4703,0.2736801,0.0,0.266989931,0.121911432,0.208380052,0.327307828,0.153654739,0.072566735,0.16629392,0.007852414,0.301737672,0.034689778,0.13828751,0.283647556,0.118776676,0.25443402,0
4704,0.2736801,0.004101369,0.277820758,0.124334375,0.164002025,0.335276346,0.15620333,0.066227605,0.159828298,0.00530982,0.32710549,0.011618839,0.13828751,0.258446919,0.108625367,0.239526492,0
4705,0.2736801,0.0,0.244729866,0.143904849,0.176917338,0.317050125,0.156342652,0.070727342,0.151346434,0.004958337,0.294635193,0.020663379,0.134822907,0.239727176,0.114204652,0.206547531,0
4706,0.2736801,0.0,0.221215715,0.120549294,0.223822174,0.30161011,0.134411003,0.072827838,0.16629392,0.0,0.369997679,0.029347106,0.13828751,0.283504674,0.120209799,0.25443402,0
4707,0.266671371,0.0,0.277223624,0.114658106,0.195078738,0.357914238,0.183861189,0.068233491,0.16629392,0.007641714,0.296595755,0.040231611,0.13828751,0.254561687,0.111746092,0.25443402,1
4708,0.02310272,0.0,0.276618546,0.017211125,0.037225701,0.039710774,0.495138067,0.003871599,0.030531167,0.003680409,0.025188554,0.002408086,0.013696575,0.086803138,0.129372024,0.02217384,0
4709,0.257905861,0.0,0.272294852,0.129703732,0.17896637,0.341066878,0.14811877,0.08797072,0.13889678,0.00300075,0.36312936,0.111036545,0.13828751,0.228513245,0.115238825,0.23194006,0
4710,0.2736801,0.0,0.299188793,0.10584273,0.159586587,0.330612833,0.12555123,0.080716011,0.16629392,0.0,0.328130538,0.025634241,0.13828751,0.286064049,0.10689487,0.25443402,0
4711,0.0,0.001728641,0.007652132,0.016083578,0.025732811,0.028461886,0.035282541,0.0,0.039032356,0.012250686,0.075415966,0.014381116,0.019404034,0.4972568,0.129786031,0.0,0
4712,0.22982961,0.0,0.295319465,0.119815069,0.175451,0.375009432,0.119903772,0.093789218,0.16629392,0.011341943,0.342999682,0.024108654,0.13828751,0.235304324,0.106776134,0.244323799,0
4713,0.0,0.008000011,0.057877533,0.015860503,0.0,0.039424528,0.050071764,0.001788904,0.019904851,0.028289892,0.047747256,0.018673158,0.011938663,0.023869786,0.0,0.004822712,0
4714,0.008918693,0.004726021,0.013822628,0.001828454,0.00288761,0.00999256,0.04126859,0.020505728,0.036681033,0.11803915,0.025188554,0.098530487,0.014660954,0.071434666,0.0,0.010840402,1
4715,0.246397512,0.0,0.066457554,0.121963374,0.195841822,0.302887007,0.114318829,0.059616409,0.150478713,0.0,0.025188554,0.022034259,0.13828751,0.4972568,0.110616,0.254245644,0
4716,0.2736801,0.0,0.290673321,0.130608226,0.214111211,0.307634921,0.152388274,0.081872756,0.16629392,0.012997263,0.331837572,0.025655513,0.138177662,0.259421589,0.112645953,0.25443402,0
4717,0.2736801,0.001816222,0.227911444,0.120080764,0.180632981,0.301026245,0.142159162,0.074186179,0.16629392,0.0,0.357103815,0.024938683,0.13828751,0.280059651,0.109741724,0.25443402,1
4718,0.035023709,0.0,0.032976091,0.0194166,0.019940327,0.019416636,0.13791445,0.028301459,0.017878673,0.024103798,0.025188554,0.01650932,0.004173606,0.007202656,0.110306113,0.015750086,0
4719,0.0,0.0,0.007652132,0.003883601,0.092756408,0.029468795,0.075817758,0.012592358,0.017497238,0.010808867,0.025188554,0.025813945,0.003979025,0.046175302,0.005259627,0.032671169,0
4720,0.253438922,0.0,0.251705045,0.104448991,0.198894391,0.314414993,0.171283408,0.074690478,0.16629392,0.009946789,0.34186052,0.026662198,0.13828751,0.281880584,0.124395133,0.25443402,0
4721,0.032936909,0.0,0.008824729,0.021147479,0.036171483,0.013041797,0.061480345,0.0,0.031080396,0.031398682,0.035018959,0.020763642,0.0108575,0.081320185,0.006317711,0.0,0
4722,0.041860947,0.0,0.015810316,0.037945976,0.192162851,0.036301651,0.065439104,0.0,0.158943531,0.009960159,0.327997376,0.019485403,0.13828751,0.274565984,0.224840904,0.01367846,0
4723,0.018321375,0.0,0.019837058,0.007399677,0.011249985,0.078007063,0.077629364,0.0,0.015001216,0.11803915,0.040829658,0.016296683,0.0,0.051113141,0.01218274,0.0,0
4724,0.039343862,0.003958423,0.007652132,0.113098737,0.21669273,0.00519128,0.061024119,0.088735142,0.032477195,0.006502779,0.057083223,0.015414173,0.019531259,0.021751451,0.012916819,0.0,0
4725,0.212682407,0.0,0.300985555,0.122882456,0.205582257,0.328410958,0.106955804,0.082190812,0.145441279,0.008561389,0.303939451,0.013839934,0.13828751,0.233833548,0.109656497,0.239040821,0
4726,0.2736801,0.002682569,0.256584424,0.114665153,0.214719725,0.367504144,0.144342593,0.077879048,0.16629392,0.004458018,0.357766573,0.031909704,0.13828751,0.222384186,0.113682834,0.242101749,0
4727,0.246112309,0.007305484,0.044951,0.113811012,0.190825098,0.046303387,0.67989048,0.102343679,0.033672351,0.004261292,0.033434096,0.112407334,0.137452893,0.265814756,0.124874187,0.237543882,0
4728,0.269465941,0.0,0.253654498,0.144754442,0.180655266,0.321945533,0.178948919,0.071151418,0.16629392,0.004796498,0.324975245,0.029697298,0.13828751,0.276532724,0.113596547,0.246893291,0
4729,0.273082455,0.0,0.265832101,0.107309612,0.205872378,0.311044084,0.094394966,0.07707532,0.159451311,0.005214973,0.346459151,0.020044378,0.13828751,0.243883207,0.105362061,0.25443402,0
4730,0.2736801,0.007175117,0.271517771,0.151344407,0.204696856,0.299797764,0.09085636,0.328770043,0.164599696,0.009077685,0.326614882,0.026468747,0.13828751,0.273885673,0.10018357,0.25443402,0
4731,0.019387119,0.000448209,0.035449198,0.03286218,0.105709937,0.045333774,0.47024216,0.0,0.019330639,0.116257839,0.025188554,0.002181546,0.014982252,0.037232198,0.009140806,0.013915209,0
4732,0.252488237,0.0,0.272198177,0.112585712,0.0,0.356264327,0.144987019,0.083311019,0.013779757,0.008686242,0.292007221,0.021928533,0.13828751,0.233783729,0.095621337,0.040347716,0
4733,0.2736801,0.001740735,0.267695937,0.141565839,0.211608883,0.6701968,0.406106613,0.09133005,0.16629392,0.007945526,0.392299592,0.031508456,0.13828751,0.236451462,0.109934914,0.231126343,0
4734,0.2736801,0.0,0.28267131,0.123481917,0.191534661,0.310066228,0.113326318,0.083165652,0.16629392,0.002763677,0.367031163,0.027054588,0.13828751,0.267015362,0.106398134,0.247085446,0
4735,0.02077918,0.00235515,0.033905677,0.126729971,0.139083946,0.035200158,0.48052475,0.00643595,0.021159329,0.005748201,0.070867701,0.014160385,0.010284116,0.237205173,0.094469956,0.023061156,0
4736,0.024550544,0.0,0.247051009,0.155764329,0.162292165,0.044433408,0.04232218,0.017184553,0.010215344,0.11803915,0.352715695,0.019099508,0.13828751,0.229845462,0.106411186,0.025100743,0
4737,0.044069885,0.003955398,0.007911667,0.030461861,0.010908824,0.061665931,0.03725743,0.0,0.014703604,0.008400369,0.025188554,0.018988127,0.016963768,0.0103687,0.002219627,0.01278251,0
4738,0.2736801,0.0,0.280893828,0.124027616,0.197605867,0.279228406,0.16341552,0.085850865,0.16629392,4.05e-05,0.347759617,0.028129761,0.13828751,0.278037238,0.125963625,0.25443402,0
4739,0.054887436,0.00335059,0.056390161,0.009191377,0.0,0.023216563,0.07817016,0.000799762,0.023644682,0.029954715,0.025188554,0.016952084,0.001196689,0.034266157,0.0,0.008342608,0
4740,0.2736801,0.0,0.278258572,0.125554589,0.18237205,0.317728891,0.130698746,0.078556383,0.16629392,0.008140694,0.374779267,0.03313742,0.13732098,0.254456467,0.114296792,0.25443402,0
4741,0.2736801,0.0,0.274234089,0.136161733,0.211019241,0.304869702,0.167730226,0.077494429,0.16629392,0.008999877,0.352168809,0.00801506,0.133088661,0.263947836,0.100731286,0.25443402,0
4742,0.020559419,0.008938856,0.01856784,0.026759462,0.009711617,0.027450328,0.03522966,0.0,0.039565224,0.077555384,0.025188554,0.002949136,0.015656239,0.051934586,0.0,0.0,0
4743,0.011225187,0.0,0.022472664,0.005784927,0.0,0.013570453,0.061524384,0.008696982,0.013503729,0.026290142,0.042264268,0.015643032,0.017525971,0.035752331,0.0,0.008011168,0
4744,0.021794559,0.0,0.023283626,0.03792642,0.008547555,0.053147559,0.055722558,0.020802282,0.0175368,0.032937554,0.025188554,0.022068703,0.013007335,0.071859277,0.012442172,0.001524952,0
4745,0.2736801,0.0,0.257255311,0.148120582,0.211279488,0.303038126,0.139948914,0.088241003,0.16629392,0.0,0.346986077,0.023266046,0.13828751,0.264678333,0.119603401,0.25443402,0
4746,0.218940474,0.0,0.007652132,0.13208001,0.081390546,0.026177211,0.150478788,0.095751512,0.159415081,0.006522095,0.325846977,0.0257932,0.009779726,0.252194114,0.114329724,0.001262568,0
4747,0.005888517,0.010196469,0.007652132,0.037805765,0.0,0.00519128,0.054021761,0.0,0.037080915,0.022606405,0.025188554,0.008293397,0.015502833,0.046037037,0.0,0.003438897,0
4748,0.027130734,0.0,0.01720467,0.021790231,0.128701118,0.035538438,0.531354639,0.016211891,0.043862909,0.008851105,0.706714249,0.004405904,0.01700593,0.232757131,0.007297274,0.2539113,0
4749,0.2736801,0.0,0.235109389,0.122209342,0.219321154,0.319924409,0.116887806,0.068260721,0.16629392,0.007758435,0.333579531,0.036695768,0.13828751,0.275795074,0.111404349,0.25443402,0
4750,0.023189483,0.0,0.438027877,0.113046085,0.143497849,0.307870977,0.035284206,0.096120743,0.009690592,0.006177889,0.406676222,0.3416185,0.134102689,0.235448292,0.112785136,0.007457187,0
4751,0.013510949,0.0,0.007652132,0.026694126,0.022074514,0.044607288,0.076206845,0.006530008,0.036564918,0.008231866,0.045845761,0.033823483,0.007403081,0.019551165,0.010739211,0.0,0
4752,0.007428767,0.006528372,0.007652132,0.025965079,0.063040157,0.03756844,0.055495892,0.012540016,0.030448661,0.009357294,0.383431738,0.028676873,0.008073532,0.014200486,0.015525324,0.012531116,0
4753,0.2736801,0.0,0.298169077,0.145575106,0.195938277,0.336047882,0.14814841,0.066670733,0.159754237,0.0034041,0.354237935,0.023109493,0.13828751,0.244057667,0.101427677,0.25443402,0
4754,0.2736801,0.002211453,0.271109905,0.11464638,0.180626894,0.331558051,0.14206323,0.073522086,0.16629392,0.000854073,0.357974515,0.009437039,0.13828751,0.272343814,0.113821911,0.25443402,0
4755,0.0,0.003929272,0.007652132,0.025435052,0.044176435,0.00519128,0.102205457,0.0,0.023448387,0.11803915,0.025188554,0.029189729,0.024301255,0.029204511,0.0,0.0,0
4756,0.038301307,0.0,0.014579595,0.13289936,0.001312685,0.325472787,0.097111231,0.09175109,0.027896304,0.00171603,0.049297295,0.019349481,0.006700892,0.072356817,0.088971867,0.238121281,0
4757,0.030116155,0.009979962,0.033044041,0.032886897,0.022821318,0.00519128,0.059114828,0.0,0.049766076,0.028457347,0.025188554,0.016215532,0.014845184,0.045352985,0.002278306,0.0,0
4758,0.2736801,0.00024259,0.274813882,0.118068171,0.23599038,0.297292596,0.139255075,0.069964137,0.16629392,0.003218165,0.311342668,0.01782601,0.132356041,0.235084079,0.121824268,0.25443402,0
4759,0.259799367,0.0,0.447812394,0.131973601,0.219497321,0.055398347,0.02926248,0.081017266,0.017627719,0.0987585,0.328637207,0.015558828,0.13828751,0.290256488,0.103816437,0.25443402,0
4760,0.031616441,0.004040762,0.007652132,0.040192477,0.017297254,0.00519128,0.04906218,0.0,0.032261016,0.024328099,0.025188554,0.017940599,0.014052745,0.097782415,0.013408893,0.0,0
4761,0.031233026,0.010841886,0.25804569,0.111480186,0.053185063,0.00519128,0.041249977,0.184423799,0.020298324,0.007019928,0.663054754,0.02158571,0.01424107,0.4972568,0.008900977,0.0,0
4762,0.263399906,0.0,0.058726136,0.135367948,0.219293813,0.037528502,0.663774861,0.091915199,0.16629392,0.034814395,0.377988135,0.021323265,0.007966908,0.486431107,0.011819518,0.0,0
4763,0.002998669,0.0,0.007652132,0.1311128,0.001658007,0.014968975,0.024946939,0.024359372,0.020899344,0.11803915,0.025188554,0.017545557,0.13828751,0.008444035,0.004869033,0.02278771,1
4764,0.258224594,0.005539195,0.506971,0.115502043,0.19416033,0.042518828,0.107207853,0.077332685,0.043270946,0.008806065,0.134735979,0.029423779,0.011653629,0.242724645,0.005866055,0.249356325,0
4765,0.2736801,0.001357339,0.015074245,0.120237163,0.009604071,0.542451082,0.160460776,0.299814659,0.020828719,0.008095585,0.313712362,0.021425568,0.13828751,0.247202295,0.121482793,0.25443402,0
4766,0.019161389,0.0,0.036887312,0.003355731,0.038163185,0.00519128,0.341718927,0.001983636,0.017607767,0.034758316,0.025188554,0.004524176,0.009929616,0.019679849,0.012412224,0.009937927,0
4767,0.2736801,0.0,0.27229271,0.084122368,0.181413753,0.348951901,0.181373254,0.069879913,0.16629392,0.00645063,0.321954094,0.029349474,0.13828751,0.287284727,0.092762567,0.25443402,1
4768,0.043003195,0.00541145,0.038375114,0.021322277,0.000471577,0.018107975,0.087977616,0.065349585,0.016691693,0.030935821,0.025188554,0.022349102,0.008346421,0.061464997,0.0947186,0.031300754,0
4769,0.0,0.0,0.027277105,0.025508246,0.000718343,0.038783915,0.354107927,0.0,0.023566122,0.019603864,0.070050685,0.006679573,0.012687432,0.024779519,0.015107378,0.016844639,0
4770,0.2736801,0.001916351,0.307508878,0.13241747,0.199253384,0.350967155,0.170697403,0.100362433,0.153916789,0.007298502,0.372331497,0.027267726,0.13828751,0.233343519,0.098165024,0.25443402,0
4771,0.238530834,0.0,0.273217302,0.021623657,0.189127973,0.6701968,0.457073686,0.07723771,0.016888375,0.003661425,0.055347273,0.016744716,0.007678925,0.047504565,0.0,0.25443402,0
4772,0.263817515,0.0,0.26446362,0.145550662,0.18995447,0.289999012,0.173521012,0.067416618,0.156314518,0.004216819,0.07413927,0.024327588,0.13828751,0.28703112,0.112870585,0.25443402,1
4773,0.2736801,0.0,0.245418179,0.133235663,0.188804881,0.345621945,0.147874958,0.085949926,0.16629392,0.004482988,0.359025511,0.024635035,0.137616618,0.248209996,0.115221779,0.236008281,0
4774,0.004940876,0.0,0.007652132,0.009454396,0.022791213,0.038525715,0.061943612,0.0,0.018408343,0.011285088,0.025188554,0.021783215,0.022707027,0.021264601,0.002498013,0.022098708,0
4775,0.033782983,0.0,0.034596152,0.140523925,0.003207084,0.038411741,0.046041503,0.005520394,0.00710247,0.008149677,0.370270823,0.013299715,0.009227248,0.241791258,0.0,0.022710065,0
4776,0.2736801,0.0,0.267775987,0.132147326,0.17464922,0.319927194,0.135086881,0.073932648,0.16629392,0.007330856,0.365364512,0.028231492,0.13828751,0.268094275,0.119873249,0.25443402,0
4777,0.272331655,9.39e-05,0.270113833,0.101601597,0.176410684,0.323147044,0.146756904,0.099367731,0.156141354,0.007935928,0.352549914,0.01928734,0.019574753,0.268711692,0.120880604,0.25443402,0
4778,0.2736801,0.0,0.30092098,0.120343409,0.229606046,0.317229968,0.131569098,0.064383107,0.151278241,0.000433273,0.353620015,0.022557896,0.13828751,0.263907781,0.110476054,0.250590622,0
4779,0.2736801,0.0,0.273700676,0.103172004,0.230614401,0.326120065,0.163531428,0.060435477,0.153677206,0.000574792,0.344259464,0.030963337,0.13828751,0.263350409,0.098519904,0.25443402,0
4780,0.029971743,0.010339125,0.007652132,0.021670291,0.025702693,0.053011762,0.022957083,0.014814421,0.018489478,0.054443584,0.057273156,0.015650652,0.018769087,0.076801332,0.002255649,0.0,0
4781,0.255197875,0.0,0.234976436,0.110415116,0.183416878,0.313393825,0.120554271,0.080087033,0.164650014,0.005936686,0.347007516,0.020225322,0.13828751,0.255045351,0.102404536,0.25443402,0
4782,0.034089877,0.007820114,0.031566298,0.018626439,0.0,0.00519128,0.106294458,0.0,0.03065462,0.02820461,0.063823569,0.005960838,0.018383501,0.066129992,0.004315971,0.012279076,0
4783,0.050112814,0.0,0.266835489,0.132467835,0.202887991,0.341780353,0.162069852,0.100934883,0.020377341,0.065632522,0.043825325,0.020132811,0.1256658,0.238928244,0.117270991,0.0,0
4784,0.057530069,0.005252851,0.036160747,0.023228808,0.047480954,0.027527771,0.091911606,0.0,0.013910468,0.11803915,0.035212703,0.009559511,0.011840892,0.044617577,0.002065225,0.000879742,0
4785,0.0,0.007155223,0.018072494,0.024076404,0.0,0.047562318,0.06496952,0.001342015,0.034105596,0.02847865,0.046221411,0.009207799,0.019924506,0.009435275,0.002279927,0.013593679,0
4786,0.263237096,0.0,0.234162896,0.132142596,0.2065981,0.338679052,0.155886923,0.084496813,0.160109875,0.007797043,0.33440115,0.029315684,0.13828751,0.25405991,0.109888567,0.231660582,0
4787,0.01215736,0.0,0.007652132,0.130828075,0.189755545,0.330778755,0.423631798,0.078841837,0.015978561,0.010124157,0.356684009,0.016945078,0.008704591,0.241391174,0.099329122,0.009635486,0
4788,0.2736801,0.003760204,0.260254004,0.125970498,0.220697902,0.362754192,0.141694961,0.079946819,0.16629392,0.006026707,0.323023605,0.011121368,0.13828751,0.241738372,0.110402836,0.25443402,0
4789,0.04293428,0.000198811,0.007652132,0.013083464,0.002428841,0.025857558,0.090798087,0.019014272,0.019393631,0.11803915,0.042573454,0.005218988,0.011703874,0.04570356,0.013860604,0.0,0
4790,0.272424523,0.0,0.239510242,0.14775236,0.225744711,0.281308142,0.155657698,0.062027358,0.16629392,0.005711003,0.310860374,0.027464384,0.13828751,0.27903962,0.10417786,0.242760613,0
4791,0.2736801,0.0,0.295048689,0.125322162,0.190811418,0.326501938,0.153568147,0.072213269,0.158640535,0.000834184,0.300031102,0.031277601,0.138185639,0.298561566,0.118361955,0.25443402,0
4792,0.011507099,0.003808561,0.014649509,0.023881063,0.022612442,0.00519128,0.095850265,0.0,0.031939177,0.111785421,0.025188554,0.014113275,0.019942858,0.054390609,0.196961505,0.034864747,0
4793,0.0,0.013806208,0.007652132,0.020846173,0.0,0.007765215,0.091674635,0.0,0.023320942,0.071593323,0.025188554,0.011736002,0.015279071,0.09217043,0.0,0.0,0
4794,0.016823404,0.0,0.012908865,0.131371318,0.13738859,0.087422847,0.545478618,0.390411927,0.02498889,0.009967662,0.09688125,0.009785633,0.011022888,0.4972568,0.006109612,0.016696038,0
4795,0.2736801,0.0,0.26605982,0.108952073,0.192694948,0.319392148,0.124304944,0.05565775,0.161065518,0.0,0.337572224,0.024777567,0.13828751,0.271863876,0.104477733,0.245423749,0
4796,0.2736801,0.0,0.265727272,0.141603516,0.179717133,0.329114198,0.43567501,0.076896791,0.16629392,0.00707091,0.129891721,0.018632945,0.13828751,0.238714449,0.133879144,0.015859499,0
4797,0.230542264,0.0,0.269923225,0.129777978,0.195606683,0.32624478,0.156110346,0.080526152,0.154389718,0.00968561,0.28041808,0.112124163,0.13828751,0.245618599,0.102707906,0.242578348,0
4798,0.0,0.0,0.261151257,0.115327202,0.20915943,0.025236021,0.513306849,0.033644162,0.021060547,0.008826392,0.025188554,0.026593238,0.0,0.230276489,0.013798081,0.006665017,0
4799,0.020422428,0.003840427,0.007652132,0.013538688,0.03910101,0.075559402,0.056997299,0.0,0.031635347,0.046441963,0.026688923,0.123842701,0.017218227,0.077744025,0.021507247,0.0,0
4800,0.24879621,0.001419556,0.026070942,0.108222569,0.019225283,0.322354021,0.137307879,0.087313954,0.162281627,0.00500855,0.025188554,0.013037415,0.019748388,0.255128685,0.123466964,0.253972968,0
4801,0.2736801,0.0,0.282477763,0.115658818,0.192855356,0.338637177,0.143967542,0.077612033,0.16629392,0.002704395,0.37796306,0.028090106,0.13828751,0.263201876,0.110158433,0.25443402,0
4802,0.251106863,0.00056412,0.296453134,0.122342757,0.202881691,0.307648252,0.148070321,0.064585676,0.16629392,0.005845851,0.345615175,0.032638021,0.13828751,0.277113856,0.122969156,0.25443402,0
4803,0.024844994,0.004093136,0.007652132,0.013320201,0.0,0.00519128,0.030511298,0.000486689,0.016325042,0.030048881,0.025188554,0.009574307,0.024352598,0.042040291,0.0,0.032063797,0
4804,0.027557677,0.009504982,0.007652132,0.0,0.13817508,0.039599914,0.047031406,0.0,0.024909979,0.018441903,0.033188286,0.00799412,0.020366631,0.059855228,0.0,0.042571507,0
4805,0.254881522,0.0,0.506971,0.09877195,0.191908995,0.0553606,0.133768058,0.076099106,0.004644623,0.004612694,0.283049773,0.021741312,0.13828751,0.23076264,0.110890941,0.25443402,1
4806,0.258094027,0.0,0.271316887,0.138305995,0.177176772,0.316438179,0.149339348,0.093040687,0.16629392,0.014126143,0.324450527,0.018718667,0.135049011,0.226502434,0.112736284,0.224036788,0
4807,0.001986312,0.008703523,0.007652132,0.042812769,0.004826737,0.00519128,0.026339088,0.0,0.041555062,0.023886598,0.025188554,0.013334289,0.019907111,0.055692198,0.0,0.001624452,0
4808,0.244261789,0.0,0.287261957,0.133047251,0.201183362,0.362916764,0.160708638,0.066854383,0.16629392,0.003275795,0.309323773,0.026064544,0.13828751,0.282899817,0.106056491,0.25443402,1
4809,0.05342863,0.007529605,0.016825736,0.027350547,0.163032681,0.00519128,0.076819582,0.004562899,0.015729065,0.039699105,0.04151841,0.017650062,0.022529498,0.091637845,0.0,0.040558242,1
4810,0.232532489,0.0,0.012714677,0.00335133,0.020286754,0.009956406,0.074255737,0.003552012,0.033325851,0.005344169,0.046197427,0.010822933,0.012377118,0.24958751,0.0,0.023476779,0
4811,0.02632707,0.004835244,0.007652132,0.017597077,0.002587685,0.016492259,0.023151681,0.006186794,0.031106552,0.11803915,0.025188554,0.00820589,0.017317166,0.065829145,0.020266933,0.020330076,1
4812,0.039137102,0.006777688,0.007652132,0.031785196,0.018225272,0.00519128,0.059811794,0.0,0.027068504,0.029888352,0.085177148,0.024043058,0.004356544,0.07215035,0.012011507,0.0,0
